placeId,name,category,categories,type,address,postcode,district,corridor,city,phone,website,instagram,facebook,email,googleMapsUri,lat,lng,rating,reviews,businessStatus
"ChIJqU6W8FoBdkgRSkT-04_lKBY","Crystal Palace Antiques","Fashion & Apparel","Fashion & Apparel","Home goods store","Imperial House, Jasper Rd, London","SE19 1SG","SE19","Crystal Palace / Norwood","London","+44 20 8480 7042","http://crystalpalaceantiques.com/","","","","https://maps.google.com/?cid=1596778473802581066&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.4200095","-0.0795201","4.6","273","OPERATIONAL"
"ChIJ9S1Mo08BdkgRrl-iLiKmF3k","Crystal Palace Food Market","Fashion & Apparel","Fashion & Apparel","Market","Haynes Ln, London","SE19 3AN","SE19","Crystal Palace / Norwood","London","","http://www.crystalpalacefoodmarket.co.uk/","","","","https://maps.google.com/?cid=8725625468795117486&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.41826030000001","-0.0835812","4.6","168","OPERATIONAL"
"ChIJ4anSDkUBdkgR4Ct0OF52BXE","D Solos","Fashion & Apparel","Fashion & Apparel","Clothing store","23 Church Rd, London","SE19 2TE","SE19","Crystal Palace / Norwood","London","+44 20 8653 7585","http://www.dsoloclothing.co.uk/","","","","https://maps.google.com/?cid=8144045648215550944&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.419179","-0.0790776","4.9","41","OPERATIONAL"
"ChIJB01crzEHdkgR5UYHYXpbCF0","DEICHMANN","Fashion & Apparel","Fashion & Apparel","Shoe store","52, 50 N End, Croydon","CR0 1UG","CR0","Crystal Palace / Norwood","Croydon","+44 20 8138 4901","https://stores.deichmann.com/gb-en/gb/england/croydon/50-north-end","","","","https://maps.google.com/?cid=6703708626512987877&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.3756777","-0.1006373","4.1","282","OPERATIONAL"
"ChIJ50yJ8FoBdkgRduLXt5CEDo4","Designs of Modernity","Fashion & Apparel","Fashion & Apparel","Furniture store","Imperial House, Crystal Palace Antiques & Modern, Jasper Rd, London","SE19 1SG","SE19","Crystal Palace / Norwood","London","+44 7966 285694","http://designsofmodernity.com/","","","","https://maps.google.com/?cid=10236264760154251894&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.4200004","-0.0794481","4.8","8","OPERATIONAL"
"ChIJVQeVnkUBdkgR56yM-tjv0IM","Elkins","Fashion & Apparel","Fashion & Apparel","Gift shop","85 Church Rd, London","SE19 2TA","SE19","Crystal Palace / Norwood","London","+44 20 8771 4998","","","","","https://maps.google.com/?cid=9498355329319873767&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.4175703","-0.0807164","5","17","OPERATIONAL"
"ChIJU9igYCEBdkgRLme-NjFgD0M","Embrace Me Jeans","Fashion & Apparel","Fashion & Apparel","Market","Flat 1, London","SE19 1EX","SE19","Crystal Palace / Norwood","London","+44 7851 369192","","","","","https://maps.google.com/?cid=4832186689679943470&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.420213","-0.0867063","","","OPERATIONAL"
"ChIJg7tVJ0UBdkgRomWuai-QYvY","Four Boroughs","Fashion & Apparel","Fashion & Apparel","Coffee shop","10 Church Rd, London","SE19 2ET","SE19","Crystal Palace / Norwood","London","","http://www.fourboroughs.co.uk/","","","","https://maps.google.com/?cid=17753911214375593378&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.4194623","-0.0789797","4.7","418","OPERATIONAL"
"ChIJk7lMvU8BdkgRz4McoSE38qM","Haynes Lane Market","Fashion & Apparel","Fashion & Apparel","Flea market","vintage market, 21 Haynes Ln, London","SE19 3AN","SE19","Crystal Palace / Norwood","London","","https://mobile.twitter.com/Hayneslanemkt","","","","https://maps.google.com/?cid=11813565390122681295&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.4183889","-0.0832556","4.5","112","OPERATIONAL"
"ChIJ16nN7E8BdkgRWl4Ni14Xhs8","Hollybush Stores","Fashion & Apparel","Fashion & Apparel","Hardware store","24-28 Westow St, London","SE19 3AH","SE19","Crystal Palace / Norwood","London","+44 20 8653 1258","","","","","https://maps.google.com/?cid=14953665307557584474&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.419093","-0.08292800000000002","4","67","OPERATIONAL"
"ChIJi_hA_Uun2EcRAmzFw7QD4Jk","Ivy and the Wolf – Plants, Coffee & Nice Things","Fashion & Apparel","Fashion & Apparel","Cafe","Ivy and the Wolf, 61 Westow Hill, London","SE19 1TS","SE19","Crystal Palace / Norwood","London","","http://www.ivyandthewolf.com/","","","","https://maps.google.com/?cid=11087866357499653122&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.419823","-0.0801112","4.9","290","OPERATIONAL"
"ChIJD5GQ7k8BdkgRnBg9bhIp8gE","Josephine's London","Fashion & Apparel","Fashion & Apparel","Clothing store","Hollybush Terrace, Hollybush Terrace, 4 Westow St, London","SE19 3SD","SE19","Crystal Palace / Norwood","London","+44 20 8653 4425","http://www.josephines.london/","","","","https://maps.google.com/?cid=140219697537554588&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.419506899999995","-0.0828554","4.6","14","OPERATIONAL"
"ChIJw20cgE8BdkgRRRGeNhQHEhg","Love Bridal Ltd","Fashion & Apparel","Fashion & Apparel","Clothing store","57 Westow St, London","SE19 3RW","SE19","Crystal Palace / Norwood","London","+44 20 8771 0738","http://www.lovebridal.co.uk/","","","","https://maps.google.com/?cid=1734456589888131397&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.417833599999994","-0.0819367","4.2","158","OPERATIONAL"
"ChIJl_KZYgABdkgRsAp-CvfsQ0k","Luna Jeans","Fashion & Apparel","Fashion & Apparel","Clothing store","107 Church Rd, London","SE19 2PR","SE19","Crystal Palace / Norwood","London","","","","","","https://maps.google.com/?cid=5279323733985462960&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.4167921","-0.0813088","","","OPERATIONAL"
"ChIJeTx5PWkBdkgREdfXCuYuUVo","Maltpress Trading","Fashion & Apparel","Fashion & Apparel","Home goods store","3, Hollybush Terrace, Westow St, London","SE19 3SD","SE19","Crystal Palace / Norwood","London","","","","","","https://maps.google.com/?cid=6508034502086350609&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.4193892","-0.08281319999999999","5","18","OPERATIONAL"
"ChIJi-Uyo08BdkgR5qGExc50boQ","Mary’s Vintage","Fashion & Apparel","Fashion & Apparel","Women's clothing store","Haynes Ln, London","SE19 3AN","SE19","Crystal Palace / Norwood","London","","http://marysvintage.co.uk/","","","","https://maps.google.com/?cid=9542693091870548454&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.418506799999996","-0.0836412","","","OPERATIONAL"
"ChIJMfNR908BdkgR8WC3eyGCJOU","Mrs Robinson","Fashion & Apparel","Fashion & Apparel","Furniture store","16 Westow Hill, London","SE19 1RX","SE19","Crystal Palace / Norwood","London","+44 20 8670 6818","","","","","https://maps.google.com/?cid=16511465214168228081&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.419747699999995","-0.0822374","4.4","57","OPERATIONAL"
"ChIJlUSsGJ4BdkgRyLU7_HR65Kk","My Kids' Colourful Clothes","Fashion & Apparel","Fashion & Apparel","Clothing store","48B Alexandra Dr, London","SE19 1AN","SE19","Crystal Palace / Norwood","London","","","","","","https://maps.google.com/?cid=12242044329966417352&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.4230666","-0.08731649999999999","","","OPERATIONAL"
"ChIJxW_6kU8BdkgRXXUgr_QGdy0","Ninski Salon","Fashion & Apparel","Fashion & Apparel","Store","42 Westow St, London","SE19 3AH","SE19","Crystal Palace / Norwood","London","+44 20 8768 0620","http://ninski.com/","","","","https://maps.google.com/?cid=3276094901915252061&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.418758","-0.08273029999999999","4.7","284","OPERATIONAL"
"ChIJV8GKjUUBdkgRZn_Ddr4EAnk","Palace Cleaners","Fashion & Apparel","Fashion & Apparel","Laundry","101 Church Rd, London","SE19 2PR","SE19","Crystal Palace / Norwood","London","+44 7417 394678","http://www.palacedrycleaners.com/","","","","https://maps.google.com/?cid=8719537044625522534&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.416940999999994","-0.08122499999999999","4.3","40","OPERATIONAL"
"ChIJ7UYvnEUBdkgR8B5h-k4zdvw","Pearl rose Jewellers","Fashion & Apparel","Fashion & Apparel","Jewelry store","76 Church Rd, London","SE19 2EZ","SE19","Crystal Palace / Norwood","London","+44 7904 563807","http://pearlrosejewellers.co.uk/","","","","https://maps.google.com/?cid=18191784159110831856&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.41758900000001","-0.0809474","4.8","35","OPERATIONAL"
"ChIJl_IMLk4BdkgReGMIf-vGVIw","Print Garden","Fashion & Apparel","Fashion & Apparel","Clothing store","Print Garden, 21 Church Rd, London","SE19 2TE","SE19","Crystal Palace / Norwood","London","+44 7736 322152","","","","","https://maps.google.com/?cid=10111925778104476536&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.4192302","-0.0790622","5","6","OPERATIONAL"
"ChIJ0dzRLy0BdkgR1CZO8yg1YwU","Savemore Shoes","Fashion & Apparel","Fashion & Apparel","Shoe store","417 Whitehorse Rd, Thornton Heath","CR7 8SD","CR7","Crystal Palace / Norwood","Thornton Heath","+44 20 8683 0367","","","","","https://maps.google.com/?cid=388212442880943828&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.397414","-0.09297799999999999","4.5","2","OPERATIONAL"
"ChIJI2SwSLwGdkgRO29r84Wiufw","School Wear United Ltd.","Fashion & Apparel","Fashion & Apparel","Clothing store","3 Crown Dl, London","SE19 3PB","SE19","Crystal Palace / Norwood","London","+44 20 8655 7373","http://www.schoolwearunited.co.uk/","","","","https://maps.google.com/?cid=18210765264447565627&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.422825599999996","-0.10483089999999999","4.3","469","OPERATIONAL"
"ChIJwXn6OkIBdkgRTWTiXwTpvTg","Shoe Repairs and Key Cutting","Fashion & Apparel","Fashion & Apparel","Services","59 Anerley Rd, London","SE19 2AS","SE19","Crystal Palace / Norwood","London","","","","","","https://maps.google.com/?cid=4088680241720091725&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.416069199999995","-0.0722925","4.4","22","OPERATIONAL"
"ChIJi8H_f08BdkgRR_nPPiTsIAg","Simon Carter","Fashion & Apparel","Fashion & Apparel","Clothing store","71 Westow St, London","SE19 3RW","SE19","Crystal Palace / Norwood","London","+44 20 8768 1457","https://www.simoncarter.net/","","","","https://maps.google.com/?cid=585727591974959431&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.417236599999995","-0.08156930000000001","4.4","13","OPERATIONAL"
"ChIJFQC9DNChB4QRNmHok-8_GCk","Sparkly Tails","Fashion & Apparel","Fashion & Apparel","Pet store","2 Westow St, London","SE19 3AH","SE19","Crystal Palace / Norwood","London","+44 20 7998 0290","https://sparklytails.com/","","","","https://maps.google.com/?cid=2961187053207314742&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.4195894","-0.08324959999999999","5","27","OPERATIONAL"
"ChIJSQy-7U8BdkgRxR2xyz0r_ac","The Indigo Tree","Fashion & Apparel","Fashion & Apparel","Gift shop","4, Hollybush Terrace, Westow St, London","SE19 3SD","SE19","Crystal Palace / Norwood","London","+44 7470 917283","http://www.theindigotree.com/","","","","https://maps.google.com/?cid=12104878917852143045&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.419345500000006","-0.0827275","4.5","29","OPERATIONAL"
"ChIJq6q7708BdkgR6LHWiWyfUMo","Tine Bladbjerg","Fashion & Apparel","Fashion & Apparel","Jewelry store","A L'Etage, 4 Westow Hill, London","SE19 1RX","SE19","Crystal Palace / Norwood","London","+44 20 8761 1868","http://tinebladbjerg.com/","","","","https://maps.google.com/?cid=14578327282316128744&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.4196615","-0.082758","5","2","OPERATIONAL"
"ChIJo4T_-08BdkgR4jYniN-a4sE","Top Quality Dry Cleaners","Fashion & Apparel","Fashion & Apparel","Laundry","9 Westow Hill, London","SE19 1TQ","SE19","Crystal Palace / Norwood","London","+44 20 8670 0170","http://www.topqualitydrycleaners.com/","","","","https://maps.google.com/?cid=13970899278909355746&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.4198758","-0.08265080000000001","4.2","56","OPERATIONAL"
"ChIJiXxPLPkDdkgR5YZ_lzujfzc","Belmont Dry Cleaners & Tailoring","Fashion & Apparel","Fashion & Apparel","Laundry","4 Croxted Rd, London","SE21 8SW","SE21","Dulwich","London","+44 20 8761 7551","http://www.belmont2go.co.uk/","","","","https://maps.google.com/?cid=3999094470468404965&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.436381999999995","-0.090195","4.5","43","OPERATIONAL"
"ChIJ7w6wrVYYdkgRbFXB98PXWvE","Coco Ivy","Fashion & Apparel","Fashion & Apparel","Clothing store","Heddon Court, 21 Cockfosters Rd, Barnet","EN4 0DB","EN4","Dulwich","Barnet","+44 20 8440 2233","https://www.cocoivy.co.uk/","","","","https://maps.google.com/?cid=17391450147719828844&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.6469096","-0.1473428","3.8","23","OPERATIONAL"
"ChIJpRMZ_qcHdkgRwuxqwRL0qBE","Cub & Pudding","Fashion & Apparel","Fashion & Apparel","Clothing store","E301, Parkhall, Parkhall Business Centre, 40 Martell Rd, London","SE21 8HN","SE21","Dulwich","London","+44 7796 332904","http://www.cubandpudding.com/","","","","https://maps.google.com/?cid=1272535256123763906&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.433134499999994","-0.0950303","5","43","OPERATIONAL"
"ChIJbSe-4PoDdkgReFaqbED1N9o","Dulwich Park","Fashion & Apparel","Fashion & Apparel","Park","College Rd, London","SE21 7BQ","SE21","Dulwich","London","+44 20 8693 8635","https://dulwichparkfriends.org.uk/the-park/map-of-the-park/","","","","https://maps.google.com/?cid=15724306281037190776&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.447164699999995","-0.0831025","4.7","4885","OPERATIONAL"
"ChIJh_ZqWf0DdkgRtuuom4UKCJQ","Flarejeans","Fashion & Apparel","Fashion & Apparel","Market","flat 4, brokricks house, Broderick House, London","SE21 8PA","SE21","Dulwich","London","","","","","","https://maps.google.com/?cid=10666787286385486774&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.4324027","-0.0814256","","","OPERATIONAL"
"ChIJZ4VMwlwDdkgRctpFgPd0oog","Hello Mundo","Fashion & Apparel","Fashion & Apparel","Clothing store","60A S Croxted Rd, London","SE21 8BD","SE21","Dulwich","London","+44 7549 898513","","","","","https://maps.google.com/?cid=9845560341743131250&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.4333603","-0.0895339","","","OPERATIONAL"
"ChIJmf-FOvMDdkgRzUpgZ5GwDh8","jane newbery","Fashion & Apparel","Fashion & Apparel","Home goods store","84 Dulwich Village, London","SE21 7AJ","SE21","Dulwich","London","+44 20 8693 2634","http://janenewbery.co.uk/","","","","https://maps.google.com/?cid=2237920203400825549&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.4491559","-0.0855076","4.3","7","OPERATIONAL"
"ChIJhyZwA08EdkgRn92dB0dskac","Lucy & Sam","Fashion & Apparel","Fashion & Apparel","Clothing store","Unit F04, Parkhall Business Centre, 40 Martell Rd, London","SE21 8EN","SE21","Dulwich","London","","https://www.lucyandsam.com/","","","","https://maps.google.com/?cid=12074551128283274655&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.433134499999994","-0.0950303","3.7","3","OPERATIONAL"
"ChIJf3251fgDdkgRTLpfGgaSM6Y","Rigby & Mac","Fashion & Apparel","Fashion & Apparel","Women's clothing store","11 Croxted Rd, London","SE21 8SZ","SE21","Dulwich","London","+44 20 8761 3457","https://www.rigbyandmac.com/","","","","https://maps.google.com/?cid=11976076389018221132&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.4363142","-0.09081159999999999","5","3","OPERATIONAL"
"ChIJnflgq_MDdkgRSdPldCmh37k","Rigby & Mac","Fashion & Apparel","Fashion & Apparel","Women's clothing store","Unit D013, Parkhall Business Centre, 62 Tritton Rd, London","SE21 8DE","SE21","Dulwich","London","+44 20 8761 1011","https://www.rigbyandmac.com/","","","","https://maps.google.com/?cid=13393601016250094409&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.4324855","-0.0942622","5","1","OPERATIONAL"
"ChIJsxhW5XwBdkgRIfuYXyXUWks","Sandra's Studio Bespoke Wedding Dressmaker","Fashion & Apparel","Fashion & Apparel","Clothing store","The Vernon Mezz, Kingswood House, Seeley Dr, London","SE21 8QN","SE21","Dulwich","London","+44 7496 462221","http://www.sandrasstudiobespokebridal.co.uk/","","","","https://maps.google.com/?cid=5429885557731293985&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.4306067","-0.0815973","5","10","OPERATIONAL"
"ChIJYdFyB-kFdkgR3eiwSTI9ZTg","Scobies","Fashion & Apparel","Fashion & Apparel","Laundry","35 Dulwich Village, London","SE21 7BN","SE21","Dulwich","London","+44 20 8693 2755","http://www.scobies.co.uk/","","","","https://maps.google.com/?cid=4063721524965730525&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.451199599999995","-0.08571809999999999","3.9","28","OPERATIONAL"
"ChIJw_Jr1PgDdkgRV7U9k29JhwY","The Dulwich Trader","Fashion & Apparel","Fashion & Apparel","Department store","9-11 Croxted Rd, London","SE21 8SZ","SE21","Dulwich","London","+44 20 8761 3457","http://www.rigbyandmac.com/thedulwichtrader","","","","https://maps.google.com/?cid=470425429643998551&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.4363393","-0.0907905","4.3","57","OPERATIONAL"
"ChIJfRJrFVYFdkgRJp3XCwm2dl4","The Label Lab","Fashion & Apparel","Fashion & Apparel","Gift shop","64 Walkerscroft Mead, London","SE21 8LJ","SE21","Dulwich","London","+44 7765 612204","https://www.facebook.com/THE.LABEL.LAB.sephy/","","https://www.facebook.com/THE.LABEL.LAB.sephy/","","https://maps.google.com/?cid=6806828036786724134&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.4410775","-0.094571","","","OPERATIONAL"
"ChIJwyx2K_kDdkgRFQXJn_hElT8","Thomas Schoolwear","Fashion & Apparel","Fashion & Apparel","Clothing store","8 Croxted Rd, London","SE21 8SW","SE21","Dulwich","London","+44 20 8766 7400","http://www.thomasschoolwear.co.uk/","","","","https://maps.google.com/?cid=4581644030542677269&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.436491399999994","-0.09022340000000001","4.8","40","OPERATIONAL"
"ChIJ1RFeq_MDdkgRWnrbVBEvvZk","Tomlinsons","Fashion & Apparel","Fashion & Apparel","Gift shop","89 Dulwich Village, London","SE21 7BJ","SE21","Dulwich","London","+44 20 8299 1260","http://www.rigbyandmac.com/tomlinsons","","","","https://maps.google.com/?cid=11078062409885907546&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.449035099999996","-0.08499949999999999","4.2","17","OPERATIONAL"
"ChIJ9zYDQgcEdkgR9QNoaHQYqxY","Wigwam","Fashion & Apparel","Fashion & Apparel","Toy store","109 Rosendale Rd, London","SE21 8EZ","SE21","Dulwich","London","+44 20 8676 4815","http://www.wigwamfamily.co.uk/","","","","https://maps.google.com/?cid=1633426178098856949&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.437416199999994","-0.0949578","4.8","35","OPERATIONAL"
"ChIJxS4dvmIDdkgR2_Sa5Ikgaqo","You Fits You","Fashion & Apparel","Fashion & Apparel","Store","9A Rosendale Rd, London","SE21 8DS","SE21","Dulwich","London","","","","","","https://maps.google.com/?cid=12279663110597047515&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.4329761","-0.0927872","","","OPERATIONAL"
"ChIJpUB6kjcFdkgRyWpxNVtsg04","BLRTB","Fashion & Apparel","Fashion & Apparel","Clothing store","1 Casino Ave, Red Post Hl, London","SE24 9PR","SE24","Herne Hill","London","+44 7957 161382","https://blrempiremusicelabel.myshopify.com/","","","","https://maps.google.com/?cid=5657484695901924041&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.4583006","-0.0946447","","","OPERATIONAL"
"ChIJ1dYpnpkFdkgR4ORM99di7FA","Brixton Shoe Works","Fashion & Apparel","Fashion & Apparel","Services","129A Railton Rd, London","SE24 0LT","SE24","Herne Hill","London","+44 7498 170701","","","","","https://maps.google.com/?cid=5831144297244452064&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.4574564","-0.1071824","","","OPERATIONAL"
"ChIJMbFoacQFdkgReKzUs9DYqSE","Brothers Green Vintage","Fashion & Apparel","Fashion & Apparel","Clothing store","4 Half Moon Ln, London","SE24 9HU","SE24","Herne Hill","London","","https://brothersgreenuk.com/","","","","https://maps.google.com/?cid=2425708265197579384&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.452655899999996","-0.1011131","5","11","OPERATIONAL"
"ChIJEwI0NyIFdkgRqXe3QbLVkDI","Death By Teak","Fashion & Apparel","Fashion & Apparel","Home goods store","Giant Arches Rd, London","SE24 9HP","SE24","Herne Hill","London","+44 7808 175415","https://deathbyteak.co.uk/","","","","https://maps.google.com/?cid=3643647060126169001&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.449692899999995","-0.09606289999999999","5","8","OPERATIONAL"
"ChIJndCqJnMEdkgRayPu2ZYJc0w","Dulwich Cobblers","Fashion & Apparel","Fashion & Apparel","Services","305 Railton Rd, London","SE24 0JN","SE24","Herne Hill","London","+44 20 7738 7951","http://www.dulwichcobblers.co.uk/","","","","https://maps.google.com/?cid=5508757312710255467&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.4529316","-0.1020727","4.9","69","OPERATIONAL"
"ChIJa-_hQnMEdkgRPxgMtC1-VDI","DUO Dance","Fashion & Apparel","Fashion & Apparel","Sporting goods store","11 Half Moon Ln, London","SE24 9JU","SE24","Herne Hill","London","+44 20 7274 4517","http://www.duodance.co.uk/","","","","https://maps.google.com/?cid=3626662334699411519&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.4531026","-0.10038169999999999","4.9","110","OPERATIONAL"
"ChIJR5tglT0FdkgRhTmt_14uluo","Forget Me Not And Green","Fashion & Apparel","Fashion & Apparel","Gift shop","19 Norwood Rd, London","SE24 9AA","SE24","Herne Hill","London","+44 20 8090 3744","http://www.forgetmenotandgreen.com/","","","","https://maps.google.com/?cid=16903749236933081477&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.452094599999995","-0.1012276","5","18","OPERATIONAL"
"ChIJScCBJnMEdkgRx6DQL37Cxx4","Herne Hill Market","Fashion & Apparel","Fashion & Apparel","Farmers' market","Railton Rd, London","SE24 0JN","SE24","Herne Hill","London","+44 20 8293 6436","https://www.weareccfm.com/our-markets/herne-hill/","","","","https://maps.google.com/?cid=2217955188727128263&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.452575100000004","-0.1017366","4.5","942","OPERATIONAL"
"ChIJRe_JFnMEdkgR1w5V8HNXyOM","Herne Hill Sports - Running, Tennis and Racket Stringing Specialists","Fashion & Apparel","Fashion & Apparel","Sporting goods store","134A Herne Hill, London","SE24 9QH","SE24","Herne Hill","London","+44 20 7326 5050","https://hernehillsports.co.uk/","","","","https://maps.google.com/?cid=16413464997416734423&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.453206699999996","-0.10127549999999999","4.5","96","OPERATIONAL"
