placeId,name,category,categories,type,address,postcode,district,corridor,city,phone,website,instagram,facebook,email,googleMapsUri,lat,lng,rating,reviews,businessStatus,borough
"ChIJBQkuPM8FdkgRLXcXkIoR1DQ","Heart of Balham - HOB","Food & Drink","Food & Drink","Cafe","113 Balham High Rd, London","SW12 9AP","SW12","Balham","London","+44 7459 840297","https://heartofbalham.com/","","","","https://maps.google.com/?cid=3806686871855527725&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.445184999999995","-0.151059","4.6","637","OPERATIONAL","Wandsworth"
"ChIJH5wXxZwFdkgR9BmtYzee6bw","Libano Restaurant Balham","Food & Drink","Food & Drink","Lebanese restaurant","76 Balham High Rd, London","SW12 9AG","SW12","Balham","London","+44 20 8265 1415","https://libanorestaurant.com/","","","","https://maps.google.com/?cid=13612585309436713460&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.446672","-0.149577","4.6","809","OPERATIONAL","Wandsworth"
"ChIJpevOheMFdkgR34Bck8shhjg","Megan's on the Hill Restaurant (Balham)","Food & Drink","Food & Drink","Mediterranean restaurant","41-43 Bedford Hill, London","SW12 9EY","SW12","Balham","London","+44 20 3468 0216","https://megans.co.uk/","","","","https://maps.google.com/?cid=4072980071237583071&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.4439407","-0.1501311","4.5","2497","OPERATIONAL","Wandsworth"
"ChIJG-uvBIcFdkgRiAKdghPQJHY","Ming's Cuisine","Food & Drink","Food & Drink","Restaurant","Bebe World of Balham, 191 Balham High Rd, London","SW12 9BE","SW12","Balham","London","+44 20 7018 6800","http://www.mingscuisinebalham.co.uk/","","","","https://maps.google.com/?cid=8513157977851363976&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.4417256","-0.15395509999999998","4.8","404","OPERATIONAL","Wandsworth"
"ChIJ1WcxYh8FdkgRLblw65_S0jc","Rosa's Thai Balham","Food & Drink","Food & Drink","Thai restaurant","37 Bedford Hill, London","SW12 9EY","SW12","Balham","London","+44 20 8024 9921","https://rosasthai.com/locations/balham-restaurant","","","","https://maps.google.com/?cid=4022509001486940461&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.4441093","-0.15031650000000002","4.9","1097","OPERATIONAL","Wandsworth"
"ChIJrzeWNsUFdkgRcaapkOj5rKg","Taro - Balham","Food & Drink","Food & Drink","Japanese restaurant","Bebe World of Balham, 193 Balham High Rd, London","SW12 9BE","SW12","Balham","London","+44 20 8675 5187","https://tarorestaurants.uk/","","","","https://maps.google.com/?cid=12154364271620892273&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.441708899999995","-0.1539813","4.5","1370","OPERATIONAL","Wandsworth"
"ChIJP1VDwskFdkgRuEghk9bLICU","The Avalon","Food & Drink","Food & Drink","Pub","16 Balham Hill, London","SW12 9EB","SW12","Balham","London","+44 20 8675 8613","http://www.theavalonlondon.com/","","","","https://maps.google.com/?cid=2675362301109946552&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.4506759","-0.14802469999999998","4.2","1641","OPERATIONAL","Wandsworth"
"ChIJUX1zvs8FdkgRKzz6ozok5pk","The Exhibit","Food & Drink","Food & Drink|Art & Culture","Pub","12 Balham Station Rd, London","SW12 9SG","SW12","Balham","London","+44 20 8772 6556","https://www.theexhibit.co.uk/","","","","https://maps.google.com/?cid=11089590966724213803&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.4433448","-0.15138859999999998","4.3","2296","OPERATIONAL","Wandsworth"
"ChIJtZlok8gFdkgRtyTV3gjoZBM","The Grove","Food & Drink","Food & Drink","Pub","The Grove at Balham, 39 Oldridge Rd, Balham Hill, London","SW12 8PN","SW12","Balham","London","+44 20 8673 6531","https://www.grovebalham.com/","","","","https://maps.google.com/?cid=1397496909187589303&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.448388599999994","-0.1509722","4.5","907","OPERATIONAL","Wandsworth"
"ChIJD2xHxwUFdkgRWQH4n1Z4VO0","The Shawarma Club","Food & Drink","Food & Drink","Takeout restaurant","210 Balham High Rd, London","SW12 9BS","SW12","Balham","London","+44 20 4619 4642","","","","","https://maps.google.com/?cid=17101425998478967129&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.443300199999996","-0.1531503","4.9","39","OPERATIONAL","Wandsworth"
"ChIJe4tWaf4FdkgR74geh1gwStA","Al Phoenic","Food & Drink","Food & Drink","Lebanese restaurant","Dental Surgery, 46-54 Battersea Bridge Rd, London","SW11 3AG","SW11","Battersea","London","+44 20 7924 1986","https://www.alphoenic.co.uk/","","","","https://maps.google.com/?cid=15008861864947779823&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.478812399999995","-0.1706458","4.8","629","OPERATIONAL","Wandsworth"
"ChIJA3cPwJcFdkgR4NomPGfnEy0","Amiga Mexican Restaurant & Bar","Food & Drink","Food & Drink","Mexican restaurant","56 Battersea Rise, London","SW11 1EG","SW11","Battersea","London","+44 20 3590 4032","http://www.amigalondon.com/","","","","https://maps.google.com/?cid=3248194186841086688&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.4609902","-0.1657102","4.5","323","OPERATIONAL","Wandsworth"
"ChIJ1-xMtQcFdkgR-3MneAs9AXU","Angoletto Trattoria Italiana","Food & Drink","Food & Drink","Italian restaurant","50 Battersea Park Rd, London","SW11 4JP","SW11","Battersea","London","+44 20 7978 2231","http://angoletto.co.uk/","","","","https://maps.google.com/?cid=8431087096884065275&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.4755782","-0.1509872","4.6","795","OPERATIONAL","Wandsworth"
"ChIJEX9ptU4FdkgRPOnWhkugTgY","Arcade Battersea","Food & Drink","Food & Drink","Restaurant","1st Floor, 330, The Power Station, Circus Rd S, London","SW11 8DD","SW11","Battersea","London","+44 20 3989 9341","https://www.arcade-london.com/","","","","https://maps.google.com/?cid=454476858656221500&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.481870699999995","-0.1446221","4.6","7964","OPERATIONAL","Wandsworth"
"ChIJeUCRa70FdkgRQJAFyD0A_-4","Azteca Battersea","Food & Drink","Food & Drink","Mexican restaurant","5-9 Battersea Rise, London","SW11 1HG","SW11","Battersea","London","+44 20 7096 3207","https://aztecalondon.com/","","","","https://maps.google.com/?cid=17221483765436878912&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.460846499999995","-0.1628365","4.6","582","OPERATIONAL","Wandsworth"
"ChIJIUU-lPsFdkgR8992QN-bR3w","Bread Street Kitchen & Bar - Battersea","Food & Drink","Food & Drink","Restaurant","Hall A, 1st Floor, The Power Station, Circus Road South Turbine, London","SW11 8DD","SW11","Battersea","London","+44 20 7592 7952","https://www.gordonramsayrestaurants.com/bread-street-kitchen/battersea/?utm_source=gmb&utm_medium=uberall&utm_campaign=business_profile","","","","https://maps.google.com/?cid=8955297767211065331&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.481826899999994","-0.14448229999999998","4.3","1907","OPERATIONAL","Wandsworth"
"ChIJjbbbrAQFdkgRyahaOjaQY9c","Cinnamon Kitchen","Food & Drink","Food & Drink","Indian restaurant","Battersea Power Station, Arches Lane & Circus West Village, Arches Ln, London","SW11 8AB","SW11","Battersea","London","+44 20 3995 5075","https://www.cinnamon-kitchen.com/","","","","https://maps.google.com/?cid=15520407303430514889&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.4831557","-0.1468332","4.6","2315","OPERATIONAL","Wandsworth"
"ChIJGzea8_gFdkgRExlwW5PMpsg","Dishoom Battersea","Food & Drink","Food & Drink","Indian restaurant","Upper Ground, Electric Boulevard, 42 Electric Blvd, London","SW11 8BJ","SW11","Battersea","London","+44 20 7420 9327","https://www.dishoom.com/battersea/?utm_source=google&utm_medium=organic&utm_campaign=google_business_profile","","","","https://maps.google.com/?cid=14458468586985888019&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.4800206","-0.14503649999999998","4.9","8140","OPERATIONAL","Wandsworth"
"ChIJCeNAOLMFdkgRSh6IrGxyRTA","El Pastor Battersea","Food & Drink","Food & Drink","Mexican restaurant","El Pastor Battersea Circus West Village Battersea Power Station Unit 21-22, London","SW11 8EZ","SW11","Battersea","London","","https://www.tacoselpastor.co.uk/","","","","https://maps.google.com/?cid=3478312098290212426&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.4829377","-0.1459025","4.5","830","OPERATIONAL","Wandsworth"
"ChIJR7FHQ7oFdkgRcGgNclUbmGs","JOIA Restaurant, Bar & Rooftop","Food & Drink","Food & Drink","Restaurant","15th Floor, Electric Boulevard, 1 Electric Blvd, London","SW11 8BJ","SW11","Battersea","London","+44 20 3833 8333","https://www.joiabattersea.co.uk/","","","","https://maps.google.com/?cid=7752976812317960304&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.4806861","-0.1455533","4.4","887","OPERATIONAL","Wandsworth"
"ChIJAUnulSwFdkgRq6MTMizom9Y","Kizana","Food & Drink","Food & Drink","Japanese restaurant","214 Battersea Park Rd, London","SW11 4ND","SW11","Battersea","London","+44 20 3832 8790","http://kizana.co.uk/","","","","https://maps.google.com/?cid=15464209022023082923&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.4732789","-0.1615689","4.9","444","OPERATIONAL","Wandsworth"
"ChIJ5dnJ6gkFdkgRY1n2pQeQMoY","Lost Society","Food & Drink","Food & Drink","Cocktail bar","339 Battersea Park Rd, London","SW11 4LS","SW11","Battersea","London","+44 20 7622 2112","https://www.lostbattersea.co.uk/bookings/","","","","https://maps.google.com/?cid=9669949712441432419&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.4740879","-0.1570307","4.2","1364","OPERATIONAL","Wandsworth"
"ChIJ4XBm9cwFdkgRzwdLPoBi8oI","Megan's Battersea Power Station","Food & Drink","Food & Drink","Mediterranean restaurant","The Power Station, 27 Circus Rd W, London","SW11 8NN","SW11","Battersea","London","+44 20 3468 0218","https://megans.co.uk/","","","","https://maps.google.com/?cid=9435712472235050959&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.483258199999995","-0.1465258","4.6","7241","OPERATIONAL","Wandsworth"
"ChIJz4TbK6oFdkgRlU_Jh2FRsik","Monterre Restaurant & Bar - Battersea","Food & Drink","Food & Drink","Italian restaurant","12 Palmer Rd, London","SW11 4FQ","SW11","Battersea","London","+44 20 4597 9453","http://monterre.co.uk/","","","","https://maps.google.com/?cid=3004553380741336981&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.4783207","-0.1467064","4.8","236","OPERATIONAL","Wandsworth"
"ChIJZZ88bVAFdkgRD7V43SWakz4","Roti King Battersea","Food & Drink","Food & Drink","Malaysian restaurant","Battersea Power Station, 16 Arches Ln, London","SW11 8AB","SW11","Battersea","London","","https://www.rotiking.com/","","","","https://maps.google.com/?cid=4509117139348141327&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.48276870000001","-0.14696309999999999","4.6","2237","OPERATIONAL","Wandsworth"
"ChIJ3fpU55cFdkgR3-fHCVX5Wig","Sinabro Restaurant","Food & Drink","Food & Drink","French restaurant","28 Battersea Rise, London","SW11 1EE","SW11","Battersea","London","+44 20 3302 3120","http://www.sinabro.co.uk/","","","","https://maps.google.com/?cid=2907910653052708831&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.4610188","-0.1644685","4.9","428","OPERATIONAL","Wandsworth"
"ChIJR52OV74FdkgRjCEgAh_1gu0","tashas Battersea","Food & Drink","Food & Drink","Restaurant","Battersea Power Station, Electric Boulevard, 3 Prospect Wy, London","SW11 8BH","SW11","Battersea","London","+44 20 3011 1989","https://www.tashascafe.com/locations/london/battersea/","","","","https://maps.google.com/?cid=17114511047489757580&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.480646","-0.1441187","4.4","615","OPERATIONAL","Wandsworth"
"ChIJFYjXspcFdkgRgVVCwZhu5Xs","The Ivy Northcote Road Brasserie","Food & Drink","Food & Drink","British restaurant","31-37 Northcote Rd, London","SW11 1NJ","SW11","Battersea","London","+44 20 4587 8216","https://ivycollection.com/restaurants-near-me/the-ivy-london/the-ivy-northcote-road-brasserie-battersea/?utm_source=LocalGoogle&utm_medium=Organic","","","","https://maps.google.com/?cid=8927663438688310657&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.459730699999994","-0.16619219999999998","4.6","290","OPERATIONAL","Wandsworth"
"ChIJf116GN8FdkgRijbWydeSqik","The Table Battersea","Food & Drink","Food & Drink","Brunch restaurant","35-37 Battersea Rise, London","SW11 1HG","SW11","Battersea","London","+44 20 7223 0033","https://thetablecafe.com/","","","","https://maps.google.com/?cid=3002373557097739914&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.460788199999996","-0.16414470000000003","4.6","471","OPERATIONAL","Wandsworth"
"ChIJK9ZslmcFdkgRJ_Nc5qgncjk","TOZI Pizzeria & Cicchetti Bar","Food & Drink","Food & Drink","Italian restaurant","Electric Boulevard, 3A Electric Blvd, London","SW11 8BJ","SW11","Battersea","London","+44 20 3833 8200","https://www.tozibattersea.co.uk/","","","","https://maps.google.com/?cid=4139414613879747367&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.480533199999996","-0.1453797","4.5","840","OPERATIONAL","Wandsworth"
"ChIJkZEv_LcPdkgRTGJGplVFg-0","Bosa Lounge","Food & Drink","Food & Drink","Lebanese restaurant","36 Putney High St, London","SW15 1SQ","SW15","Putney","London","+44 20 8785 1851","http://www.bosakitchen.co.uk/","","","","https://maps.google.com/?cid=17114599243102184012&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.4650889","-0.21486809999999998","4.5","211","OPERATIONAL","Wandsworth"
"ChIJoXATK_oPdkgRVLiBhJ_Sljo","Cho Asia","Food & Drink","Food & Drink","Restaurant","90 Lower Richmond Rd., London","SW15 1LL","SW15","Putney","London","+44 20 8016 2772","https://www.choasia.com/?utm_source=GBP.website&utm_medium=GBP&utm_campaign=br14808-website","","","","https://maps.google.com/?cid=4221793283271145556&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.4679393","-0.22158709999999998","4.9","929","OPERATIONAL","Wandsworth"
"ChIJs7l0YywPdkgRd_ouGtzggY4","Chook Chook","Food & Drink","Food & Drink","Indian restaurant","137 Lower Richmond Rd., London","SW15 1EZ","SW15","Putney","London","+44 20 8789 3100","http://chookchook.uk/","","","","https://maps.google.com/?cid=10268735861318154871&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.4680011","-0.222913","4.7","1739","OPERATIONAL","Wandsworth"
"ChIJUVbyi9cPdkgRhlJ8corA-AY","CILANTRO","Food & Drink","Food & Drink","Indian restaurant","244 Upper Richmond Rd, London","SW15 6TG","SW15","Putney","London","+44 20 3343 9317","https://cilantro.london/?utm_source=google&utm_medium=business_profile&utm_campaign=main_link_to_website_localo","","","","https://maps.google.com/?cid=502363059310580358&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.4614769","-0.2193075","4.8","795","OPERATIONAL","Wandsworth"
"ChIJq6qnxREPdkgRZcsbRLs90y8","Colombo Kitchen Putney - Hopper and Kottu Bar","Food & Drink","Food & Drink","Sri Lankan restaurant","240 Upper Richmond Rd, London","SW15 6TG","SW15","Putney","London","+44 20 3337 2249","https://www.colombokitchen.co.uk/","","","","https://maps.google.com/?cid=3446166014379412325&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.461403","-0.2191995","4.8","523","OPERATIONAL","Wandsworth"
"ChIJn9ZV5d8PdkgRXykih1eD94o","Coppa Club Putney","Food & Drink","Food & Drink","Mediterranean restaurant","The White House, 29 Brewhouse Ln, London","SW15 2JX","SW15","Putney","London","+44 20 3937 5354","https://www.coppaclub.co.uk/putney/?utm_source=Organic+Search&utm_medium=Local&utm_campaign=GB_Putney&utm_content=listing","","","","https://maps.google.com/?cid=10013616708434143583&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.4653426","-0.2122704","4.4","1044","OPERATIONAL","Wandsworth"
"ChIJvf4QMQAPdkgRcLojHXC8KXc","Dim Sum Kitchen","Food & Drink","Food & Drink","Chinese restaurant","284 Upper Richmond Rd, London","SW15 6TH","SW15","Putney","London","+44 20 3752 5448","http://www.dimsumkitchenputney.com/","","","","https://maps.google.com/?cid=8586601354269801072&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.461884999999995","-0.2208243","4.7","124","OPERATIONAL","Wandsworth"
"ChIJt1CtJRIPdkgRI1RRiNvGivA","GAZETTE PUTNEY","Food & Drink","Food & Drink","French restaurant","Chestertons Residential, 147 Upper Richmond Rd, London","SW15 2TX","SW15","Putney","London","+44 20 8789 6996","https://www.gazettebrasserie.co.uk/","","","","https://maps.google.com/?cid=17332884762075943971&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.460457","-0.21656499999999998","4.4","750","OPERATIONAL","Wandsworth"
"ChIJ9cwZDmwPdkgR6qQ5N8UyUiI","Hide & Seed at The Lodge Hotel","Food & Drink","Food & Drink","Restaurant","Lodge Hotel, Upper Richmond Rd, London","SW15 2RN","SW15","Putney","London","+44 20 8874 1598","https://www.thelodgehotellondon.com/dining/?utm_source=mybusiness&utm_medium=organic","","","","https://maps.google.com/?cid=2473094967996294378&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.457499999999996","-0.2059132","4.4","14","OPERATIONAL","Wandsworth"
"ChIJvyYD5RIPdkgR-aUYPURCrRg","Home SW15","Food & Drink","Food & Drink","Restaurant","146 Upper Richmond Rd, London","SW15 2SW","SW15","Putney","London","+44 20 8780 0592","http://www.homesw15.com/","","","","https://maps.google.com/?cid=1778150288731448825&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.460186099999994","-0.2132723","4.7","854","OPERATIONAL","Wandsworth"
"ChIJmfY2lQ0PdkgRh5XvQyrLnDs","Octagreen","Food & Drink","Food & Drink","Restaurant","85 Putney High St, London","SW15 1SR","SW15","Putney","London","+44 20 8785 3698","https://octagreen.co.uk/","","","","https://maps.google.com/?cid=4295531526993450375&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.4634873","-0.2155678","4.7","1017","OPERATIONAL","Wandsworth"
"ChIJR6OGN_oPdkgR2-mZFxZMkZQ","Ostuni Italian Restaurant","Food & Drink","Food & Drink","Italian restaurant","277 Upper Richmond Rd, London","SW15 6SP","SW15","Putney","London","+44 20 8788 7733","https://www.ostunirestaurant.com/","","","","https://maps.google.com/?cid=10705421447005333979&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.4627367","-0.22623729999999997","4.8","81","OPERATIONAL","Wandsworth"
"ChIJ5a8J3hIPdkgRxKo-Qx4F6d0","Putney Pies","Food & Drink","Food & Drink","Bakery","2 Putney High St, London","SW15 1SL","SW15","Putney","London","+44 20 8780 2920","http://www.putneypies.co.uk/","","","","https://maps.google.com/?cid=15990317579490994884&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.466025699999996","-0.2145572","4.3","729","OPERATIONAL","Wandsworth"
"ChIJpSB6aHkPdkgR2nt8aICsxRk","Rio’s Piri Piri putney","Food & Drink","Food & Drink","Fast food restaurant","5 Putney Hill, London","SW15 6BA","SW15","Putney","London","+44 20 4629 4855","https://riosputneyhill.com/","","","","https://maps.google.com/?cid=1857080088868977626&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.460355899999996","-0.21700219999999998","4.4","144","OPERATIONAL","Wandsworth"
"ChIJJewH3hIPdkgRLX_CcV2dsCg","Roxie Steak - Putney","Food & Drink","Food & Drink","Steak house","136 Upper Richmond Rd, London","SW15 2SP","SW15","Putney","London","+44 20 8704 5326","http://www.roxiesteak.co.uk/","","","","https://maps.google.com/?cid=2932016382084284205&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.4599657","-0.21258459999999998","4.6","816","OPERATIONAL","Wandsworth"
"ChIJhRD4g0oPdkgRdslIl2ITt2M","Sodaeng","Food & Drink","Food & Drink","Korean restaurant","283 Putney Bridge Rd, London","SW15 2PT","SW15","Putney","London","+44 20 3605 7050","https://sodaeng.co.uk/","","","","https://maps.google.com/?cid=7185233044658768246&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.463496799999994","-0.2116672","4.7","468","OPERATIONAL","Wandsworth"
"ChIJJ6XHGnYPdkgR354ZL-aRZLo","Tash Grill","Food & Drink","Food & Drink","Mediterranean restaurant","165 Upper Richmond Rd, London","SW15 6SE","SW15","Putney","London","+44 20 8785 1178","https://mymenuweb.com/uk/restaurants/635770/?utm_source=google_profile&utm_medium=google_profile&utm_campaign=admin","","","","https://maps.google.com/?cid=13431020406544375519&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.460912199999996","-0.217493","4.5","959","OPERATIONAL","Wandsworth"
"ChIJk-Y-4AwPdkgRP83Y4EB22wA","The Boathouse","Food & Drink","Food & Drink","Pub","32 Brewhouse Ln, London","SW15 2JX","SW15","Putney","London","+44 20 8789 0476","https://www.boathouseputney.co.uk/","","","","https://maps.google.com/?cid=61773040921922879&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.4652186","-0.2127298","4.2","1518","OPERATIONAL","Wandsworth"
"ChIJNTgT5z0PdkgREVdxMZgliPk","The Railway Pub Putney","Food & Drink","Food & Drink","Gastropub","202 Upper Richmond Rd, London","SW15 6TD","SW15","Putney","London","+44 20 8161 0446","https://www.therailwaypubputney.com/?utm_source=gmb&utm_medium=organic&utm_campaign=homepage","","","","https://maps.google.com/?cid=17980662847871473425&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.4611264","-0.2173107","4.4","941","OPERATIONAL","Wandsworth"
"ChIJg-kxuYgPdkgROyl4y8W7vO0","The Sushi Co - Putney","Food & Drink","Food & Drink","Sushi restaurant","82 Putney High St, London","SW15 1RB","SW15","Putney","London","+44 20 8076 1676","https://thesushico.com/","","","","https://maps.google.com/?cid=17130773540807125307&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.463795999999995","-0.21565679999999998","4.8","765","OPERATIONAL","Wandsworth"
"ChIJs-PU6k4HdkgRZs-r5EgYfV0","bobochacha Tooting","Food & Drink","Food & Drink","Restaurant","192 Tooting High St, London","SW17 0SF","SW17","Tooting","London","+44 20 8672 4250","https://www.bobochacha.com/","","","","https://maps.google.com/?cid=6736567318969306982&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.4240534","-0.1722246","4.6","743","OPERATIONAL","Wandsworth"
"ChIJN4asdIMFdkgRLmUfdfDevRw","Chicken Valley Balham","Food & Drink","Food & Drink","Chicken restaurant","248 Balham High Rd, London","SW17 7AW","SW17","Tooting","London","+44 20 8166 6158","https://www.chickenvalley.co.uk/","","","","https://maps.google.com/?cid=2071056527998805294&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.44042220000001","-0.15566049999999998","4.9","91","OPERATIONAL","Wandsworth"
"ChIJM6EZG-AFdkgRk-hPDCSsTlw","Dawat Tooting","Food & Drink","Food & Drink","Pakistani restaurant","256-258 Upper Tooting Rd, London","SW17 0DN","SW17","Tooting","London","+44 20 8682 9777","https://dawatgroup.co.uk/","","","","https://maps.google.com/?cid=6651442970498164883&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.429901","-0.1662917","4.6","13539","OPERATIONAL","Wandsworth"
"ChIJB41d56QFdkgRx7iaYFTSe9E","Dhoompan","Food & Drink","Food & Drink","Restaurant","47 Trinity Rd, London","SW17 7SD","SW17","Tooting","London","+44 7706 107217","https://linktr.ee/tandoorkingxdhoompan","","","","https://maps.google.com/?cid=15094889835902187719&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","51.4365046","-0.1612635","5","860","OPERATIONAL","Wandsworth"
